Customer ID,churn_probability,at_risk_rule_bucket,cycle_risk_score,recency_vs_expected_gap,rfm_segment,customer_value_score,last_product,last_category,funnel_products,intervention_priority,winback_action
15161,0.7749,At Risk,0.5,10.9,Need Attention,0.1578,FAIRY DREAMS INCENSE ,17084N," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15138,0.7749,At Risk,0.5,1296.0,Need Attention,0.1578,PLASTERS IN TIN WOODLAND ANIMALS,22554," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17150,0.7749,At Risk,0.5,4.328767123287672,Need Attention,0.1578,BISCUIT TIN VINTAGE RED,22842," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15418,0.7749,At Risk,0.4522,2.260869565217391,Lost,0.1578,FELTCRAFT DOLL ROSIE,22271," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
12515,0.7749,At Risk,0.5,9.733333333333333,Hibernating,0.1578,EDWARDIAN PARASOL PINK,15056P," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
16546,0.7749,At Risk,0.5,5.476190476190476,Need Attention,0.1578,PACK OF 60 DINOSAUR CAKE CASES,21975," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13710,0.7749,At Risk,0.3841,1.9206349206349207,Lost,0.1578,CHARLIE + LOLA BISCUITS TINS,85132A," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
18054,0.7749,At Risk,0.5,11.066666666666666,At Risk,0.1578,CREAM SLICE FLANNEL PINK SPOT ,21107," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
14017,0.7736,At Risk,0.5,17.0,Lost,0.1578,HANGING METAL BIRD BATH,21765," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15257,0.7732,Watchlist,0.3359,1.6793893129770991,Need Attention,0.1578,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,22827," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
14425,0.7724,At Risk,0.4832,2.4158415841584158,Lost,0.1578,SILVER PLATE CANDLE BOWL SMALL,21688," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
14839,0.7724,At Risk,0.4993,2.4965034965034967,Lost,0.1578,BLUE POLKADOT WRAP,21499," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15173,0.7724,At Risk,0.5,12.075471698113208,Need Attention,0.1578,RED RETROSPOT PLATE ,21242," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
14240,0.7724,Watchlist,0.1667,0.8333333333333334,Hibernating,0.1578,FRENCH KITCHEN SIGN BLUE METAL,22675," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15424,0.7724,Watchlist,0.1847,0.9234449760765551,Need Attention,0.1578,CURIOUS  IMAGES NOTEBOOK SET,85019C," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17753,0.7724,At Risk,0.5,3.3865546218487395,Hibernating,0.1578,WHITE BEADED GARLAND STRING 20LIGHT,85047," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15439,0.7724,At Risk,0.5,2.7630522088353415,Need Attention,0.1578,ANTIQUE GLASS DRESSING TABLE POT,22798," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15559,0.7688,At Risk,0.5,16.9,Lost,0.1578,DAIRY MAID STRIPE MUG,21845," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15025,0.7688,At Risk,0.5,16.9,Lost,0.1578,UNION JACK FLAG LUGGAGE TAG,21866," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
14982,0.7688,At Risk,0.5,17.033333333333335,Lost,0.1578,MEMO BOARD COTTAGE DESIGN,22505," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
16507,0.7688,At Risk,0.5,17.033333333333335,Lost,0.1578,KIDS RAIN MAC BLUE,21788," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13583,0.7687,Watchlist,0.0363,0.18129770992366412,Potential Loyalist,0.1578,ENVELOPE 50 BLOSSOM IMAGES,85017B," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
16640,0.7661,At Risk,0.5,11.233333333333333,Need Attention,0.1578,CHRISTMAS GINGHAM TREE,22594," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15723,0.7661,At Risk,0.5,6.468085106382978,Need Attention,0.1578,CHRISTMAS CRAFT TREE TOP ANGEL,22141," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
12351,0.7661,At Risk,0.5,10.466666666666667,Hibernating,0.1578,TV DINNER TRAY VINTAGE PAISLEY,22473," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
16065,0.7661,At Risk,0.5,19.0,Need Attention,0.1578,SMALL PINK MAGIC CHRISTMAS TREE,84341B," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17241,0.7661,At Risk,0.5,15.428571428571429,Need Attention,0.1578,CHILDS BREAKFAST SET SPACEBOY ,22634," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
14208,0.7661,Watchlist,0.2465,0.07439824945295405,Loyal,0.1604,CHRISTMAS LIGHTS 10 SANTAS ,22942," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15540,0.7661,At Risk,0.5,10.5,Need Attention,0.1578,CHILDREN'S CIRCUS PARADE MUG,22973," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13270,0.7661,At Risk,0.5,10.166666666666666,Hibernating,0.1578,AFGHAN SLIPPER SOCK PAIR,51008," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17496,0.7661,At Risk,0.5,4.447761194029851,At Risk,0.1578,ASSORTED COLOURS SILK FAN,15036," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15560,0.7661,At Risk,0.5,11.233333333333333,Need Attention,0.1578,4 TRADITIONAL SPINNING TOPS,22620," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13398,0.7661,Watchlist,0.1023,0.51171875,Potential Loyalist,0.1578,GIN + TONIC DIET METAL SIGN,21175," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15404,0.7661,At Risk,0.5,10.5,Need Attention,0.1578,PACK OF 12 SUKI TISSUES ,21982," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
12441,0.7661,At Risk,0.5,10.2,Hibernating,0.1578,MAKE YOUR OWN PLAYTIME CARD KIT,22742," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13519,0.7661,Low Risk,0.0093,0.046703296703296704,Loyal,0.16,WHITE WOOD GARDEN PLANT LADDER,22487," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15322,0.7661,Low Risk,0.0015,0.0076726342710997444,Champions,0.1681,GROW YOUR OWN BASIL IN ENAMEL MUG,22441," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13135,0.7661,Watchlist,0.0922,0.4610169491525424,Potential Loyalist,0.1578,SMALL POPCORN HOLDER,22197," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15341,0.7661,Low Risk,0.0108,0.05420054200542006,Loyal,0.1743,HOT WATER BOTTLE KEEP CALM,23355," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13030,0.7661,At Risk,0.5,10.233333333333333,Hibernating,0.1578,JUMBO BAG SCANDINAVIAN PAISLEY,21928," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
16413,0.7661,At Risk,0.5,10.5,Need Attention,0.1578,ZINC WILLIE WINKIE  CANDLE STICK,84832," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13295,0.7661,At Risk,0.5,8.542857142857143,Hibernating,0.1578,CHILDS BREAKFAST SET CIRCUS PARADE,22636," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
18281,0.7659,Watchlist,0.0605,0.3022670025188917,Loyal,0.1578,PENNY FARTHING BIRTHDAY CARD,22028," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13582,0.7656,Watchlist,0.2886,1.4429824561403508,Hibernating,0.1578,CHOCOLATE THIS WAY METAL SIGN,21908," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13130,0.7656,Watchlist,0.4493,1.1,Loyal,0.1594,RED RETROSPOT OVEN GLOVE ,21154," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13493,0.7656,At Risk,0.5,17.833333333333332,Hibernating,0.1578,EASTER TIN KEEPSAKE,22858," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17710,0.7656,At Risk,0.5,12.1,Hibernating,0.1578,YULETIDE IMAGES GIFT WRAP SET,85032D," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17749,0.7656,Watchlist,0.1272,0.6358695652173914,Loyal,0.1578,CREAM SWEETHEART MINI CHEST,85066," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15213,0.7656,At Risk,0.5,23.454545454545453,Need Attention,0.1578,TOY TIDY SPACEBOY  ,22380," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
12639,0.7656,Watchlist,0.183,0.9151670951156813,Hibernating,0.1578,BLUE POLKADOT GARDEN PARASOL,15058A," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
12505,0.7656,At Risk,0.5,104.15094339622641,Hibernating,0.1578,COFFEE MUG DOG + BALL DESIGN,22300," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17354,0.7656,At Risk,0.5,12.233333333333333,Hibernating,0.1578,SET OF 6 HALLOWEEN GHOST T-LIGHTS,72586," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13729,0.7656,At Risk,0.5,3.0120481927710845,Lost,0.1578,GUMBALL COAT RACK,22467," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13745,0.7656,Watchlist,0.0469,0.234375,Potential Loyalist,0.1578,EMPIRE BIRTHDAY CARD,22023," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17408,0.7656,Watchlist,0.1162,0.5811965811965812,Loyal,0.1578,CAKE STAND LOVEBIRD 2 TIER PINK,22221," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17900,0.7656,At Risk,0.5,41.6,Loyal,0.1578,POLYESTER FILLER PAD 40x40cm,46000S," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13099,0.7656,At Risk,0.4854,1.2666666666666666,Loyal,0.1655,PORCELAIN ROSE SMALL,21422," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
16598,0.7656,At Risk,0.5,270.0,Need Attention,0.1578,CHOCOLATE HOT WATER BOTTLE,22112," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
12604,0.7656,Low Risk,0.0198,0.0989010989010989,Loyal,0.1594,RED RETROSPOT TAPE,21880," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15868,0.7656,At Risk,0.5,17.4,Lost,0.1578,PINK HAPPY BIRTHDAY BUNTING,47590B," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
14237,0.7656,Watchlist,0.2876,1.4377880184331797,Hibernating,0.1578,STRING OF STARS CARD HOLDER,22164," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17906,0.7656,At Risk,0.5,6.2,At Risk,0.1578,REX CASH+CARRY JUMBO SHOPPER,21034," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
17525,0.7656,At Risk,0.5,8.666666666666666,At Risk,0.1578,DOORMAT UNION FLAG,48138," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
16297,0.7656,At Risk,0.5,60.8,Need Attention,0.1578,FRYING PAN UNION FLAG,22207," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
13261,0.7656,At Risk,0.5,12.235294117647058,Hibernating,0.1578,PARTY BUNTING,47566," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
14459,0.7656,Watchlist,0.0379,0.18951612903225806,Potential Loyalist,0.1578,SET OF 3 BUTTERFLY COOKIE CUTTERS,84380," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15076,0.7656,Watchlist,0.128,0.64,Potential Loyalist,0.1578,HERB MARKER BASIL,22920," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
15097,0.7656,At Risk,0.5,17.4,Lost,0.1578,SET OF 12 ROSE BOTANICAL T-LIGHTS,21614," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P2 - Moderate Win-back,Email nhắc nhở + voucher nhẹ + gợi ý sản phẩm phễu
