Customer ID,snapshot_date,recency_days,frequency_90d,monetary_90d,avg_order_value_90d,return_rate_90d,tenure_days,n_unique_days,avg_days_between_orders,day_of_week_mode,recency_velocity,churn_label,purchase_intensity,loyalty_score,retention_score,customer_value_score,churn_risk_index,rfm_segment,cycle_median_gap_days,cycle_mean_gap_days,cycle_std_gap_days,cycle_cv,orders_last30d,orders_prev60d,spend_last30d,spend_prev60d,order_rate_ratio,spend_rate_ratio,frequency_momentum,spend_momentum,expected_cycle_days,recency_vs_expected_gap,days_past_expected_gap,cycle_break_flag,cycle_risk_score,at_risk_rule_score,at_risk_rule_bucket,churn_probability,churn_predicted,total_units_90d,avg_units_per_line_90d,distinct_products_90d,distinct_invoices_90d,latest_country,avg_units_per_invoice_90d,max_units_per_invoice_90d,customer_model,behavior_segment
15507,2011-10-10 12:50:00,111,0,0.0,0.0,0.0,111,1,0.0,1,1.0,1,0.0,0.3,0.0,0.1578,0.6567,Potential Loyalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,3.7,81.0,1,0.5,4,At Risk,0.7475,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15508,2011-10-10 12:50:00,128,0,0.0,0.0,0.0,174,4,0.4835164835164835,4,0.735632183908046,1,0.0,0.3204,0.2644,0.1578,0.6667,Potential Loyalist,10.0,15.333333333333334,10.498677165349081,0.6846963368705922,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,12.8,118.0,1,0.5,4,At Risk,0.688,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15509,2011-10-10 12:50:00,319,0,0.0,0.0,0.0,319,1,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.7794,Need Attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,10.633333333333333,289.0,1,0.5,4,At Risk,0.8539,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15510,2011-10-10 12:50:00,270,0,0.0,0.0,0.0,270,1,0.0,3,1.0,1,0.0,0.3,0.0,0.1578,0.7505,Need Attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,9.0,240.0,1,0.5,4,At Risk,0.9363,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15511,2011-10-10 12:50:00,24,23,202.9,8.821739130434782,0.0,24,1,0.0,3,1.0,0,0.9583333333333334,0.3043,0.0,0.1623,0.6006,Champions,0.0,0.0,0.0,0.0,1.0,0.0,202.9,0.0,3.0,203.9,1.0,202.9,30.0,0.8,-6.0,0,0.16,0,Low Risk,0.4281,1,42.0,1.826086956521739,23.0,1.0,United Kingdom,42.0,42.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15512,2011-10-10 12:50:00,95,0,0.0,0.0,0.0,615,4,16.70967741935484,6,0.15447154471544716,1,0.0,0.5301,0.8455,0.1578,0.6472,Potential Loyalist,204.0,173.66666666666666,106.28995980597394,0.6120343175008096,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,204.0,0.46568627450980393,-109.0,0,0.0931,2,Watchlist,0.6084,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15513,2011-10-10 12:50:00,26,95,4250.14,44.73831578947369,0.021052631578947368,634,29,1.1789264413518887,3,0.04100946372239748,0,0.1498422712933754,0.5868,0.9388,0.1944,0.5799,Champions,22.5,25.041666666666668,18.40398318903335,0.7349344368332785,0.0,4.0,0.0,4257.34,0.2,0.00046955631623678783,-2.0,-2128.67,22.5,1.1555555555555554,3.5,0,0.5244,2,Watchlist,0.0196,0,1808.0,19.440860215053764,82.0,4.0,United Kingdom,452.0,861.0,B2B / Account-like,Key Account / Strategic
15514,2011-10-10 12:50:00,165,0,0.0,0.0,0.0,674,11,1.792857142857143,4,0.24480712166172106,0,0.0,0.5252,0.7552,0.1578,0.6885,Need Attention,56.5,51.0,41.88555837039779,0.8212854582430938,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.5,2.920353982300885,108.5,1,0.5,4,At Risk,0.3517,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15515,2011-10-10 12:50:00,326,0,0.0,0.0,0.0,326,1,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.7835,Need Attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,10.866666666666667,296.0,1,0.5,4,At Risk,0.8391,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15517,2011-10-10 12:50:00,172,0,0.0,0.0,0.0,172,1,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.6926,Need Attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,5.733333333333333,142.0,1,0.5,4,At Risk,0.8211,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15518,2011-10-10 12:50:00,3,57,539.81,9.470350877192981,0.03508771929824561,659,18,1.4210526315789473,1,0.004552352048558422,1,0.08649468892261002,0.601,0.9605,0.1689,0.5811,Champions,45.0,50.38461538461539,37.92409110829859,0.7526918845921857,1.0,2.0,317.69,230.52999999999997,1.0,2.741065668945943,0.0,202.425,45.0,0.06666666666666667,-42.0,0,0.0133,0,Low Risk,0.3645,1,292.0,5.3090909090909095,50.0,3.0,United Kingdom,97.33333333333333,146.0,B2C / Consumer-like,VIP / Loyal
15519,2011-10-10 12:50:00,322,0,0.0,0.0,0.0,385,2,1.75,6,0.8363636363636363,1,0.0,0.3279,0.1636,0.1578,0.7811,Need Attention,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,5.111111111111111,259.0,1,0.5,4,At Risk,0.6593,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15521,2011-10-10 12:50:00,34,50,449.2,8.984,0.24,643,15,1.5279187817258884,2,0.05287713841368585,0,0.07776049766718507,0.5788,0.7198,0.1674,0.6009,Loyal,53.0,60.9,35.21491161425796,0.5782415700206561,0.0,3.0,0.0,659.0,0.25,0.0030257186081694403,-1.5,-329.5,53.0,0.6415094339622641,-19.0,0,0.4112,2,Watchlist,0.1927,1,569.0,14.973684210526315,34.0,3.0,United Kingdom,189.66666666666666,465.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15522,2011-10-10 12:50:00,27,41,259.05,6.318292682926829,0.0,27,1,0.0,1,1.0,0,1.5185185185185186,0.3077,0.0,0.1651,0.5989,Champions,0.0,0.0,0.0,0.0,1.0,0.0,259.05,0.0,3.0,260.05,1.0,259.05,30.0,0.9,-3.0,0,0.18,0,Low Risk,0.441,1,315.0,7.682926829268292,41.0,1.0,United Kingdom,315.0,315.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15523,2011-10-10 12:50:00,23,10,412.01000000000005,41.20100000000001,0.0,676,15,2.949771689497717,1,0.034023668639053255,1,0.014792899408284023,0.5908,0.966,0.1626,0.602,Loyal,23.0,46.642857142857146,73.96100047887896,1.5856876059790281,1.0,0.0,412.01000000000005,0.0,3.0,413.01000000000005,1.0,412.01000000000005,23.0,1.0,0.0,0,0.2,0,Low Risk,0.4256,1,132.0,13.2,10.0,1.0,United Kingdom,132.0,132.0,B2C / Consumer-like,Core Active
15524,2011-10-10 12:50:00,546,0,0.0,0.0,0.0,546,1,0.0,0,1.0,0,0.0,0.3,0.0,0.1578,0.9133,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,18.2,516.0,1,0.5,4,At Risk,0.8937,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15525,2011-10-10 12:50:00,312,0,0.0,0.0,0.0,322,2,0.1267605633802817,2,0.968944099378882,0,0.0,0.3044,0.0311,0.1578,0.7752,Need Attention,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,34.666666666666664,303.0,1,0.5,4,At Risk,0.5947,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15527,2011-10-10 12:50:00,28,33,444.2,13.460606060606061,0.06060606060606061,663,19,2.1443298969072164,2,0.042232277526395176,0,0.049773755656108594,0.5872,0.8997,0.1651,0.6006,Champions,38.5,39.6875,22.80547837143523,0.5746262266818325,1.0,1.0,277.55,183.5,1.5,3.003234501347709,0.5,185.8,38.5,0.7272727272727273,-10.5,0,0.1455,0,Low Risk,0.0511,0,192.0,6.193548387096774,31.0,2.0,United Kingdom,96.0,108.0,B2C / Consumer-like,VIP / Loyal
15528,2011-10-10 12:50:00,193,0,0.0,0.0,0.0,193,1,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.705,Need Attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,6.433333333333334,163.0,1,0.5,4,At Risk,0.9017,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15529,2011-10-10 12:50:00,6,292,1682.48,5.761917808219178,0.0,333,11,0.4527503526093089,2,0.018018018018018018,0,0.8768768768768769,0.4994,0.982,0.2077,0.5365,Champions,32.5,32.8,19.681463360228072,0.6000446146410998,2.0,1.0,1225.81,456.66999999999996,2.5,5.349423332679269,1.5,997.4749999999999,32.5,0.18461538461538463,-26.5,0,0.0369,0,Low Risk,0.0737,0,1535.0,5.256849315068493,242.0,3.0,United Kingdom,511.6666666666667,804.0,B2B / Account-like,Key Account / Strategic
15530,2011-10-10 12:50:00,89,0,0.0,0.0,0.0,452,4,2.8503937007874014,3,0.19690265486725664,0,0.0,0.4606,0.8031,0.1578,0.6437,Potential Loyalist,77.0,121.0,105.13800454640558,0.8689091284826908,0.0,1.0,0.0,177.85,0.5,0.011120378092855158,-0.5,-88.925,77.0,1.155844155844156,12.0,0,0.463,3,Watchlist,0.5935,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15532,2011-10-10 12:50:00,70,61,319.85,5.24344262295082,0.01639344262295082,488,9,0.722027972027972,6,0.14344262295081966,0,0.125,0.4964,0.8425,0.1681,0.6204,Loyal,31.5,52.25,54.903893304573586,1.0507922163554753,0.0,1.0,0.0,324.1,0.5,0.0061330880098129405,-0.5,-162.05,31.5,2.2222222222222223,38.5,1,0.677,4,At Risk,0.2135,1,109.0,1.8166666666666667,60.0,1.0,United Kingdom,109.0,109.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15533,2011-10-10 12:50:00,21,46,501.34000000000003,10.898695652173913,0.043478260869565216,28,2,0.13333333333333333,6,0.75,0,1.6428571428571428,0.3117,0.2391,0.1672,0.5939,Champions,7.0,7.0,0.0,0.0,2.0,0.0,554.74,0.0,5.0,555.74,2.0,554.74,7.0,3.0,14.0,1,0.5,2,Watchlist,0.2032,1,183.0,4.159090909090909,41.0,2.0,United Kingdom,91.5,150.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15534,2011-10-10 12:50:00,665,0,0.0,0.0,0.0,665,1,0.0,0,1.0,1,0.0,0.3,0.0,0.1578,0.9835,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,22.166666666666668,635.0,1,0.5,4,At Risk,0.9431,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15535,2011-10-10 12:50:00,112,0,0.0,0.0,0.0,388,8,2.045112781954887,6,0.28865979381443296,1,0.0,0.4221,0.7113,0.1578,0.6572,Potential Loyalist,70.0,69.0,17.029386365926403,0.24680270095545512,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,1.6,42.0,1,0.32,3,Watchlist,0.5972,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15536,2011-10-10 12:50:00,348,0,0.0,0.0,0.0,348,1,0.0,1,1.0,1,0.0,0.3,0.0,0.1578,0.7965,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,11.6,318.0,1,0.5,4,At Risk,0.5975,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15537,2011-10-10 12:50:00,102,0,0.0,0.0,0.0,102,1,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.6513,Potential Loyalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,3.4,72.0,1,0.5,4,At Risk,0.7475,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15538,2011-10-10 12:50:00,477,0,0.0,0.0,0.0,603,10,3.935483870967742,4,0.7910447761194029,1,0.0,0.3558,0.209,0.1578,0.8726,Lost,18.0,25.2,22.506887834616318,0.8931304696276317,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,26.5,459.0,1,0.5,4,At Risk,0.8681,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
15540,2011-10-10 12:50:00,315,0,0.0,0.0,0.0,315,1,0.0,0,1.0,0,0.0,0.3,0.0,0.1578,0.777,Need Attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,10.5,285.0,1,0.5,4,At Risk,0.7661,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15541,2011-10-10 12:50:00,53,29,85.13000000000001,2.9355172413793107,0.0,53,1,0.0,2,1.0,1,0.5471698113207547,0.3054,0.0,0.1624,0.6168,Loyal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.13000000000001,0.5,0.02295420635831516,-0.5,-42.565000000000005,30.0,1.7666666666666666,23.0,1,0.5836,3,Watchlist,0.6464,1,49.0,1.6896551724137931,29.0,1.0,United Kingdom,49.0,49.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15542,2011-10-10 12:50:00,451,0,0.0,0.0,0.0,677,2,0.9911894273127754,2,0.6661742983751846,1,0.0,0.4,0.3338,0.1578,0.8572,Lost,225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,225.0,2.0044444444444443,226.0,1,0.4009,4,At Risk,0.8591,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
15543,2011-10-10 12:50:00,227,0,0.0,0.0,0.0,399,2,3.109090909090909,0,0.568922305764411,1,0.0,0.3761,0.4311,0.1578,0.7251,Need Attention,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,171.0,1.327485380116959,56.0,0,0.2655,3,Watchlist,0.7643,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15544,2011-10-10 12:50:00,59,23,323.07,14.046521739130435,0.043478260869565216,619,22,1.1575630252100841,3,0.09531502423263329,0,0.03715670436187399,0.5521,0.8654,0.1631,0.621,Loyal,23.0,33.0,24.318958956046664,0.7369381501832323,0.0,2.0,0.0,694.8800000000001,0.3333333333333333,0.0028699345654919065,-1.0,-347.44000000000005,23.0,2.5652173913043477,36.0,1,0.7663,4,At Risk,0.1927,1,184.0,8.363636363636363,22.0,1.0,United Kingdom,184.0,184.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15545,2011-10-10 12:50:00,310,0,0.0,0.0,0.0,310,1,0.0,4,1.0,0,0.0,0.3,0.0,0.1578,0.7741,Need Attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,10.333333333333334,280.0,1,0.5,4,At Risk,0.7897,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15546,2011-10-10 12:50:00,546,0,0.0,0.0,0.0,546,1,0.0,0,1.0,1,0.0,0.3,0.0,0.1578,0.9133,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,18.2,516.0,1,0.5,4,At Risk,0.8937,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15547,2011-10-10 12:50:00,7,272,1778.14,6.537279411764707,0.0,672,21,0.5476588628762542,6,0.010416666666666666,0,0.40476190476190477,0.6453,0.9896,0.2054,0.5406,Champions,25.5,33.25,21.061517039377765,0.6334290838910606,4.0,1.0,1416.1100000000001,362.03000000000003,4.5,7.785677004642475,3.5,1235.095,25.5,0.27450980392156865,-18.5,0,0.0549,0,Low Risk,0.0,0,1796.0,6.602941176470588,214.0,5.0,United Kingdom,359.2,855.0,B2B / Account-like,Key Account / Strategic
15548,2011-10-10 12:50:00,535,0,0.0,0.0,0.0,535,1,0.0,4,1.0,1,0.0,0.3,0.0,0.1578,0.9068,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,17.833333333333332,505.0,1,0.5,4,At Risk,0.9431,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15549,2011-10-10 12:50:00,16,11,61.58,5.598181818181818,0.0,636,9,3.8322981366459627,3,0.025157232704402517,1,0.01729559748427673,0.5764,0.9748,0.1598,0.5984,Loyal,81.0,88.57142857142857,42.66432816720759,0.48169402769427927,1.0,0.0,61.58,0.0,3.0,62.58,1.0,61.58,81.0,0.19753086419753085,-65.0,0,0.0395,0,Low Risk,0.4459,1,38.0,3.4545454545454546,11.0,1.0,United Kingdom,38.0,38.0,B2C / Consumer-like,Core Active
15550,2011-10-10 12:50:00,45,20,154.24,7.712000000000001,0.0,675,10,2.7777777777777777,4,0.06666666666666667,0,0.02962962962962963,0.5825,0.9333,0.1616,0.6136,Loyal,70.5,78.75,55.20586472468301,0.7010268536467684,0.0,1.0,0.0,154.24,0.5,0.012800819252432155,-0.5,-77.12,70.5,0.6382978723404256,-25.5,0,0.3593,2,Watchlist,0.4027,1,94.0,4.7,20.0,1.0,United Kingdom,94.0,94.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15551,2011-10-10 12:50:00,333,0,0.0,0.0,0.0,489,4,1.3391304347826087,4,0.6809815950920245,0,0.0,0.369,0.319,0.1578,0.7876,Need Attention,24.0,52.0,40.307154038292836,0.7751375776594777,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,13.875,309.0,1,0.5,4,At Risk,0.8604,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15552,2011-10-10 12:50:00,156,0,0.0,0.0,0.0,562,2,13.96551724137931,4,0.2775800711743772,1,0.0,0.4796,0.7224,0.1578,0.6832,Need Attention,406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,406.0,0.3842364532019704,-250.0,0,0.0768,2,Watchlist,0.8571,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15554,2011-10-10 12:50:00,217,0,0.0,0.0,0.0,217,1,0.0,0,1.0,1,0.0,0.3,0.0,0.1578,0.7192,Need Attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,7.233333333333333,187.0,1,0.5,4,At Risk,0.8159,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15555,2011-10-10 12:50:00,8,222,868.88,3.913873873873874,0.02702702702702703,673,28,0.4696969696969697,6,0.01188707280832095,0,0.3298662704309064,0.6359,0.9614,0.1936,0.5525,Champions,17.0,24.62962962962963,26.418495412548115,1.0726306408102242,2.0,1.0,614.3199999999999,264.73,2.5,4.613804221497394,1.5,481.9549999999999,17.0,0.47058823529411764,-9.0,0,0.0941,0,Low Risk,0.0,0,1083.0,5.013888888888889,152.0,3.0,United Kingdom,361.0,536.0,B2B / Account-like,Key Account / Strategic
15558,2011-10-10 12:50:00,578,0,0.0,0.0,0.0,578,1,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.9322,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,19.266666666666666,548.0,1,0.5,4,At Risk,0.9086,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15559,2011-10-10 12:50:00,507,0,0.0,0.0,0.0,507,1,0.0,3,1.0,1,0.0,0.3,0.0,0.1578,0.8903,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,16.9,477.0,1,0.5,4,At Risk,0.7688,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15560,2011-10-10 12:50:00,337,0,0.0,0.0,0.0,337,1,0.0,6,1.0,1,0.0,0.3,0.0,0.1578,0.79,Need Attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,11.233333333333333,307.0,1,0.5,4,At Risk,0.7661,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
15561,2011-10-10 12:50:00,36,4,-77.85,-19.4625,1.0,603,7,6.714285714285714,6,0.05970149253731343,0,0.006633499170812604,0.5516,0.0,0.1573,0.6118,Loyal,85.0,102.8,52.995848894040755,0.5155238219264665,0.0,2.0,0.0,183.92,0.3333333333333333,0.010757314974182445,-1.0,-91.96,85.0,0.4235294117647059,-49.0,0,0.3499,2,Watchlist,0.4459,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15562,2011-10-10 12:50:00,291,0,0.0,0.0,0.0,665,3,11.65625,6,0.43759398496240604,1,0.0,0.4655,0.5624,0.1578,0.7628,Need Attention,187.5,187.5,114.5,0.6106666666666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,187.5,1.552,103.5,1,0.3104,3,Watchlist,0.8011,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15563,2011-10-10 12:50:00,140,0,0.0,0.0,0.0,620,6,2.325242718446602,3,0.22580645161290322,0,0.0,0.5124,0.7742,0.1578,0.6738,Potential Loyalist,123.0,120.0,37.33630940518894,0.31113591170990784,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,123.0,1.1382113821138211,17.0,0,0.2276,2,Watchlist,0.5389,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15564,2011-10-10 12:50:00,402,0,0.0,0.0,0.0,615,2,70.66666666666667,0,0.6536585365853659,1,0.0,0.3942,0.3463,0.1578,0.8283,Lost,213.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,213.0,1.8873239436619718,189.0,1,0.3775,4,At Risk,0.9002,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
15565,2011-10-10 12:50:00,10,4,88.80000000000001,22.200000000000003,0.0,10,1,0.0,4,1.0,0,0.4,0.3008,0.0,0.1595,0.5961,Loyal,0.0,0.0,0.0,0.0,1.0,0.0,88.80000000000001,0.0,3.0,89.80000000000001,1.0,88.80000000000001,30.0,0.3333333333333333,-20.0,0,0.0667,0,Low Risk,0.7306,1,28.0,7.0,4.0,1.0,United Kingdom,28.0,28.0,B2C / Consumer-like,Core Active
15566,2011-10-10 12:50:00,332,0,0.0,0.0,0.0,663,2,30.09090909090909,4,0.5007541478129713,1,0.0,0.4465,0.4992,0.1578,0.787,Need Attention,332.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,332.0,1.0,0.0,0,0.2,2,Watchlist,0.6781,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
15568,2011-10-10 12:50:00,12,20,228.31,11.4155,0.0,12,1,0.0,1,1.0,0,1.6666666666666667,0.3038,0.0,0.1621,0.594,Champions,0.0,0.0,0.0,0.0,1.0,0.0,228.31,0.0,3.0,229.31,1.0,228.31,30.0,0.4,-18.0,0,0.08,0,Low Risk,0.4288,1,169.0,8.45,20.0,1.0,United Kingdom,169.0,169.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15569,2011-10-10 12:50:00,43,24,1087.21,45.30041666666667,0.0,589,9,3.8992805755395685,6,0.0730050933786078,1,0.04074702886247878,0.5461,0.927,0.1682,0.6098,Loyal,53.5,68.25,61.67201553378972,0.9036192752203621,0.0,4.0,0.0,1087.21,0.2,0.001836193204248951,-2.0,-543.605,53.5,0.8037383177570093,-10.5,0,0.4538,2,Watchlist,0.5033,1,484.0,20.166666666666668,20.0,4.0,United Kingdom,121.0,196.0,B2B / Account-like,Key Account / Strategic
15570,2011-10-10 12:50:00,81,21,301.26,14.345714285714285,0.0,560,20,0.7116843702579666,6,0.14464285714285716,0,0.0375,0.5159,0.8554,0.1627,0.6344,Loyal,19.0,25.263157894736842,20.19599258128925,0.7994247063426995,0.0,1.0,0.0,301.26,0.5,0.006595000989250149,-0.5,-150.63,19.0,4.2631578947368425,62.0,1,0.7325,4,At Risk,0.2032,1,202.0,9.619047619047619,21.0,1.0,United Kingdom,202.0,202.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15571,2011-10-10 12:50:00,17,16,202.35,12.646875,0.0,673,10,1.1648745519713262,6,0.02526002971768202,0,0.0237741456166419,0.5933,0.9747,0.1614,0.5978,Loyal,28.0,72.77777777777777,94.52663090694222,1.2988392033014962,1.0,0.0,202.35,0.0,3.0,203.35,1.0,202.35,28.0,0.6071428571428571,-11.0,0,0.1214,0,Low Risk,0.3517,1,77.0,4.8125,15.0,1.0,United Kingdom,77.0,77.0,B2C / Consumer-like,Core Active
15572,2011-10-10 12:50:00,49,40,679.25,16.98125,0.0,543,6,1.8812260536398469,2,0.09023941068139964,0,0.07366482504604052,0.5261,0.9098,0.1674,0.6112,Loyal,102.0,99.0,60.93603203360061,0.6155154750868749,0.0,1.0,0.0,679.25,0.5,0.0029357798165137615,-0.5,-339.625,102.0,0.4803921568627451,-53.0,0,0.329,2,Watchlist,0.3883,1,267.0,6.675,39.0,1.0,United Kingdom,267.0,267.0,B2C / Consumer-like,Explorer / Cross-sell Ready
15573,2011-10-10 12:50:00,25,54,404.09,7.483148148148148,0.0,668,4,3.844311377245509,3,0.0374251497005988,0,0.08083832335329341,0.5946,0.9626,0.1677,0.595,Champions,77.0,214.66666666666666,225.7791447902623,1.0517662024391101,1.0,0.0,404.09,0.0,3.0,405.09,1.0,404.09,77.0,0.3246753246753247,-52.0,0,0.0649,0,Low Risk,0.4027,1,217.0,4.018518518518518,50.0,1.0,United Kingdom,217.0,217.0,B2C / Consumer-like,VIP / Loyal
15574,2011-10-10 12:50:00,117,0,0.0,0.0,0.0,403,6,1.2304347826086957,3,0.2903225806451613,1,0.0,0.4265,0.7097,0.1578,0.6602,Potential Loyalist,46.0,71.75,64.42970976187927,0.8979750489460525,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,2.5434782608695654,71.0,1,0.5,4,At Risk,0.6111,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
